주제,키워드,사건번호,사건명,유사도,판례일련번호
보험 및 보상,망인,2002가단237623,부당이득금환수처분의취소,0.6847952303158389,69568
보험 및 보상,망인,2005가합3764,약정금,0.6836406538308656,70247
보험 및 보상,보험료,2005나25549,소유권이전등기등,0.7082486403677796,77875
보험 및 보상,보험료,2000다31502,건물명도,0.6995762612673393,191837
보험 및 보상,보험료,2014구합62630,상속세부과처분취소,0.6989112042858117,183738
보험 및 보상,보험료,2004다28245,손해배상(기)·소유권이전등기등·손해배상(기),0.6981184651035537,83575
보험 및 보상,보험료,90가합33955,가옥명도,0.6944504671322371,118884
보험 및 보상,보험료,93다48373,광업권이전등록말소,0.6896444956201842,111888
보험 및 보상,보험료,2006나14163,사기미수(인정된죄명:배임),0.689617540392127,142460
보험 및 보상,보험료,2015가합534383,보험금,0.6869991362590162,203002
보험 및 보상,보험료,2002가단237623,부당이득금환수처분의취소,0.6847952303158389,69568
보험 및 보상,보험료,2005가합3764,약정금,0.6836406538308656,70247
보험 및 보상,자동차,2005나25549,소유권이전등기등,0.7082486403677796,77875
보험 및 보상,자동차,2000다31502,건물명도,0.6995762612673393,191837
보험 및 보상,자동차,2014구합62630,상속세부과처분취소,0.6989112042858117,183738
보험 및 보상,자동차,2004다28245,손해배상(기)·소유권이전등기등·손해배상(기),0.6981184651035537,83575
보험 및 보상,자동차,90가합33955,가옥명도,0.6944504671322371,118884
보험 및 보상,자동차,93다48373,광업권이전등록말소,0.6896444956201842,111888
보험 및 보상,자동차,2006나14163,사기미수(인정된죄명:배임),0.689617540392127,142460
보험 및 보상,자동차,2015가합534383,보험금,0.6869991362590162,203002
보험 및 보상,자동차,2002가단237623,부당이득금환수처분의취소,0.6847952303158389,69568
보험 및 보상,자동차,2005가합3764,약정금,0.6836406538308656,70247
보험 및 보상,연금,2005나25549,소유권이전등기등,0.7082486403677796,77875
보험 및 보상,연금,2000다31502,건물명도,0.6995762612673393,191837
보험 및 보상,연금,2014구합62630,상속세부과처분취소,0.6989112042858117,183738
보험 및 보상,연금,2004다28245,손해배상(기)·소유권이전등기등·손해배상(기),0.6981184651035537,83575
보험 및 보상,연금,90가합33955,가옥명도,0.6944504671322371,118884
보험 및 보상,연금,93다48373,광업권이전등록말소,0.6896444956201842,111888
보험 및 보상,연금,2006나14163,사기미수(인정된죄명:배임),0.689617540392127,142460
보험 및 보상,연금,2015가합534383,보험금,0.6869991362590162,203002
보험 및 보상,연금,2002가단237623,부당이득금환수처분의취소,0.6847952303158389,69568
보험 및 보상,연금,2005가합3764,약정금,0.6836406538308656,70247
보험 및 보상,수익,2005나25549,소유권이전등기등,0.7082486403677796,77875
보험 및 보상,수익,2000다31502,건물명도,0.6995762612673393,191837
보험 및 보상,수익,2014구합62630,상속세부과처분취소,0.6989112042858117,183738
보험 및 보상,수익,2004다28245,손해배상(기)·소유권이전등기등·손해배상(기),0.6981184651035537,83575
보험 및 보상,수익,90가합33955,가옥명도,0.6944504671322371,118884
보험 및 보상,수익,93다48373,광업권이전등록말소,0.6896444956201842,111888
보험 및 보상,수익,2006나14163,사기미수(인정된죄명:배임),0.689617540392127,142460
보험 및 보상,수익,2015가합534383,보험금,0.6869991362590162,203002
보험 및 보상,수익,2002가단237623,부당이득금환수처분의취소,0.6847952303158389,69568
보험 및 보상,수익,2005가합3764,약정금,0.6836406538308656,70247
보험 및 보상,상해,2005나25549,소유권이전등기등,0.7082486403677796,77875
보험 및 보상,상해,2000다31502,건물명도,0.6995762612673393,191837
보험 및 보상,상해,2014구합62630,상속세부과처분취소,0.6989112042858117,183738
보험 및 보상,상해,2004다28245,손해배상(기)·소유권이전등기등·손해배상(기),0.6981184651035537,83575
보험 및 보상,상해,90가합33955,가옥명도,0.6944504671322371,118884
보험 및 보상,상해,93다48373,광업권이전등록말소,0.6896444956201842,111888
보험 및 보상,상해,2006나14163,사기미수(인정된죄명:배임),0.689617540392127,142460
보험 및 보상,상해,2015가합534383,보험금,0.6869991362590162,203002
보험 및 보상,상해,2002가단237623,부당이득금환수처분의취소,0.6847952303158389,69568
보험 및 보상,상해,2005가합3764,약정금,0.6836406538308656,70247
