판례일련번호,사건명,사건번호,선고일자,법원명,사건종류명,판례상세링크
202129,법인세부과처분취소,2014구합65967,2016.08.19,서울행정법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=202129&type=HTML&mobileYn=
188354,어음금,2015나12780,2016.08.19,의정부지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=188354&type=HTML&mobileYn=
202101,도시및주거환경정비법위반,2016노324,2016.08.19,서울동부지방법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=202101&type=HTML&mobileYn=
183051,반려처분취소청구의소,2015누70883,2016.08.19,서울고등법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183051&type=HTML&mobileYn=
185935,진폐재해위로금지급거부처분취소,2016누30752,2016.08.19,서울고등법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=185935&type=HTML&mobileYn=
183249,국가유공자등록거부처분취소,2014두42896,2016.08.18,대법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183249&type=HTML&mobileYn=
209406,법인설립허가취소처분취소,2015누69470,2016.08.18,서울고등법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=209406&type=HTML&mobileYn=
183261,거절결정(상),2015후789,2016.08.18,대법원,특허,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183261&type=HTML&mobileYn=
183241,제3자이의,2014다225038,2016.08.18,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183241&type=HTML&mobileYn=
210761,해고무효확인,2014다211053,2016.08.18,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=210761&type=HTML&mobileYn=
207606,명예전역선발취소무효확인,2016누40179,2016.08.18,서울고등법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=207606&type=HTML&mobileYn=
188194,부가가치세부과처분취소,2016누31748,2016.08.18,서울고등법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=188194&type=HTML&mobileYn=
183260,등록취소(상)(미등록 유사 상표 부정사용 사건),2016후663,2016.08.18,대법원,특허,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183260&type=HTML&mobileYn=
209320,가산금반환,2016누11061,2016.08.18,대전고등법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=209320&type=HTML&mobileYn=
213419,취득세등부과처분취소,2016구합10140,2016.08.18,청주지방법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=213419&type=HTML&mobileYn=
183255,양도소득세부과처분취소,2014두10981,2016.08.18,대법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183255&type=HTML&mobileYn=
183244,손해배상(기),2016다200088,2016.08.18,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183244&type=HTML&mobileYn=
207507,부당노동행위구제재심판정취소,2015구합78311,2016.08.18,서울행정법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=207507&type=HTML&mobileYn=
193007,손해배상(기),2015나2060762,2016.08.18,서울고등법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=193007&type=HTML&mobileYn=
185968,이사및감사지위확인,2015나2071120,2016.08.18,서울고등법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=185968&type=HTML&mobileYn=
184021,증여세부과처분취소,2015두41562,2016.08.18,대법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=184021&type=HTML&mobileYn=
183314,공유물분할,2015가단57993,2016.08.18,부산지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183314&type=HTML&mobileYn=
183316,저작권법위반,2016고정432,2016.08.18,수원지방법원성남지원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183316&type=HTML&mobileYn=
224389,손해배상등,2015나2067268,2016.08.18,서울고등법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=224389&type=HTML&mobileYn=
205448,추심금,2016나2004974,2016.08.18,서울고등법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=205448&type=HTML&mobileYn=
184023,군사기밀보호법위반,2014도13403,2016.08.18,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=184023&type=HTML&mobileYn=
183242,공사대금·공사잔대금,2014다31691,2016.08.18,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183242&type=HTML&mobileYn=
183239,사해행위취소,2013다90402,2016.08.18,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183239&type=HTML&mobileYn=
193291,군계획시설사업분할실시계획인가처분취소,2015누6513,2016.08.18,광주고등법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=193291&type=HTML&mobileYn=
204547,손실보상금증액,2015구합1947,2016.08.18,부산지방법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=204547&type=HTML&mobileYn=
188095,손실보상금,2015누72759,2016.08.18,서울고등법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=188095&type=HTML&mobileYn=
183323,국적회복허가거부처분취소,2016구합2267,2016.08.18,서울행정법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183323&type=HTML&mobileYn=
183263,취득세등과세처분취소,2014두36235,2016.08.18,대법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183263&type=HTML&mobileYn=
210717,부가가치세부과처분취소,2015구합105222,2016.08.18,대전지방법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=210717&type=HTML&mobileYn=
194841,징계처분무효확인,2015가합21642,2016.08.18,울산지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=194841&type=HTML&mobileYn=
193039,사기·업무상횡령·권리행사방해,2014고단1421,2016.08.18,대전지방법원천안지원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=193039&type=HTML&mobileYn=
184022,법인세부과처분취소,2016두31173,2016.08.18,대법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=184022&type=HTML&mobileYn=
197039,변호사법위반·대부업등의등록및금융이용자보호에관한법률위반,2015도19521,2016.08.18,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=197039&type=HTML&mobileYn=
188264,공사대금,2015나2148,2016.08.17,대전고등법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=188264&type=HTML&mobileYn=
183264,예금반환,2016다216670,2016.08.17,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183264&type=HTML&mobileYn=
183265,손해배상(기),2014다5333,2016.08.17,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183265&type=HTML&mobileYn=
184024,국가유공자요건비해당결정취소,2015두48570,2016.08.17,대법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=184024&type=HTML&mobileYn=
184025,화물자동차유가보조금6개월간지급정지처분취소,2015두58324,2016.08.17,대법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=184025&type=HTML&mobileYn=
188137,소송비용액확정,2016라20798,2016.08.17,서울고등법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=188137&type=HTML&mobileYn=
183259,부당이득금반환(공개된 개인정보를 수집하여 제3자에게 제공한 행위에 대하여 개인정보자기결정권의 침해를 이유로 위자료를 구하는 사건),2014다235080,2016.08.17,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183259&type=HTML&mobileYn=
183247,유가보조금환수및유가보조금지급정지6개월처분취소,2015두51132,2016.08.17,대법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183247&type=HTML&mobileYn=
224387,관세등처분취소,2015누71237,2016.08.17,서울고등법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=224387&type=HTML&mobileYn=
186051,사용료부과처분취소청구의소,2015구합71816,2016.08.17,수원지방법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=186051&type=HTML&mobileYn=
183262,구상금등청구의소,2016다218768,2016.08.17,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183262&type=HTML&mobileYn=
183240,주주총회결의무효확인등,2016다222996,2016.08.17,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183240&type=HTML&mobileYn=
184026,종합소득세부과처분취소,2016두37584,2016.08.17,대법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=184026&type=HTML&mobileYn=
203792,특정경제범죄가중처벌등에관한법률위반(사기)(예비적죄명사기)·사기·사문서위조·위조사문서행사·공정증서원본불실기재·불실기재공정증서원본행사·횡령,2016노744,2016.08.17,서울고등법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=203792&type=HTML&mobileYn=
220101,배당이의,2015나23100,2016.08.17,대구고등법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=220101&type=HTML&mobileYn=
186052,업무상배임·공문서위조·위조공문서행사,2015노7091,2016.08.17,수원지방법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=186052&type=HTML&mobileYn=
193273,지분환급,2015나2062072,2016.08.16,서울고등법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=193273&type=HTML&mobileYn=
208468,증여세부과처분취소,2016누33027,2016.08.16,서울고등법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=208468&type=HTML&mobileYn=
238613,친권자변경등·위자료및재산분할청구의소,2014드합3184,2016.08.16,서울가정법원,가사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=238613&type=HTML&mobileYn=
205449,취득세등경정거부처분취소,2016누36651,2016.08.16,서울고등법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=205449&type=HTML&mobileYn=
200561,물품대금,2015나8422,2016.08.12,의정부지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=200561&type=HTML&mobileYn=
200514,부인결정에대한이의,2015나2038079,2016.08.12,서울고등법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=200514&type=HTML&mobileYn=
203797,개인정보보호법위반,2016노223,2016.08.12,서울중앙지방법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=203797&type=HTML&mobileYn=
188339,취득세등부과처분취소,2015누59305,2016.08.12,서울고등법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=188339&type=HTML&mobileYn=
214703,"채권조사확정재판에 대한 이의, 채권조사확정재판에 대한 이의의 소",2015나2038710,2016.08.12,서울고등법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=214703&type=HTML&mobileYn=
183322,의사자불인정처분취소,2016구합51696,2016.08.12,서울행정법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183322&type=HTML&mobileYn=
214561,사기ㆍ횡령,2016고단1955,2016.08.12,부산지방법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=214561&type=HTML&mobileYn=
202051,산재보험료부과처분취소,2015누61216,2016.08.12,서울고등법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=202051&type=HTML&mobileYn=
207164,손실분담금·손해배상(기),2013나51119,2016.08.12,서울고등법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=207164&type=HTML&mobileYn=
217215,대지권지분이전등기등,2015가합548306,2016.08.12,서울중앙지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=217215&type=HTML&mobileYn=
217217,배당이의등,2013가합15848,2016.08.11,부산지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=217217&type=HTML&mobileYn=
183319,권리범위확인(상),2015허3535,2016.08.11,특허법원,특허,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183319&type=HTML&mobileYn=
188342,뇌물수수·뇌물공여·특정범죄가중처벌등에관한법률위반(뇌물)·변호사법위반·특정경제범죄가중처벌등에관한법률위반(사기)·사기,2015노777,2016.08.11,부산고등법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=188342&type=HTML&mobileYn=
197044,상해·명예훼손·협박,2015고단6079,2016.08.11,서울중앙지방법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=197044&type=HTML&mobileYn=
193149,부당이득금·소유권이전등기,2015가단228724,2016.08.11,서울남부지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=193149&type=HTML&mobileYn=
198559,법인세경정거부처분취소,2015구합72047,2016.08.11,서울행정법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=198559&type=HTML&mobileYn=
224385,등록무효(특),2015허7254,2016.08.11,특허법원,특허,/DRF/lawService.do?OC=wanja1996&target=prec&ID=224385&type=HTML&mobileYn=
193148,부정경쟁방지및영업비밀보호에관한법률위반(영업비밀누설등)·업무상배임,2013고단7560,2016.08.11,서울중앙지방법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=193148&type=HTML&mobileYn=
193040,채권압류및추심명령,2016라1,2016.08.10,대전지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=193040&type=HTML&mobileYn=
224381,손해배상(기),2015가단5321776,2016.08.10,서울중앙지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=224381&type=HTML&mobileYn=
224383,재산세등부과처분취소청구,2015누66204,2016.08.10,서울고등법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=224383&type=HTML&mobileYn=
185995,공직선거법위반,2016고합36,2016.08.09,대구지방법원김천지원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=185995&type=HTML&mobileYn=
197777,명예훼손·업무방해,2015고정1959,2016.08.09,울산지방법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=197777&type=HTML&mobileYn=
202102,소유권이전등기절차이행청구권,2015나13369,2016.08.09,수원지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=202102&type=HTML&mobileYn=
188269,권리행사최고및담보취소,2016카담38,2016.08.08,부산고등법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=188269&type=HTML&mobileYn=
185969,재결처분취소및수용보상금증액,2016누23,2016.08.08,대전고등법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=185969&type=HTML&mobileYn=
183321,체류기간연장등불허가처분취소,2016누4547,2016.08.05,대구고등법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183321&type=HTML&mobileYn=
188555,사기·양곡관리법위반,2016고단46,2016.08.04,청주지방법원제천지원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=188555&type=HTML&mobileYn=
224379,지료청구,2014나2024547,2016.08.02,서울고등법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=224379&type=HTML&mobileYn=
187837,사해행위취소[부부간의 명의신탁약정에 의하여 신탁된 부동산의 처분에 관하여 사해행위 성립을 인정한 사건],2015다56086,2016.07.29,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=187837&type=HTML&mobileYn=
183053,사해행위취소,2015다33656,2016.07.29,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183053&type=HTML&mobileYn=
183058,자동차소유권이전등록청구,2016다220044,2016.07.29,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183058&type=HTML&mobileYn=
184027,정치자금법위반·증거은닉교사(예비적죄명:증거은닉방조),2016도5596,2016.07.29,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=184027&type=HTML&mobileYn=
183070,게임산업진흥에관한법률위반,2015도19075,2016.07.29,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183070&type=HTML&mobileYn=
183069,저작권법위반,2014도16517,2016.07.29,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183069&type=HTML&mobileYn=
184029,해고무효확인등,2013다47125,2016.07.29,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=184029&type=HTML&mobileYn=
204671,사해행위취소·배당이의,2016다13710,2016.07.29,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=204671&type=HTML&mobileYn=
184028,부당이득금반환,2012다8864,2016.07.29,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=184028&type=HTML&mobileYn=
183056,손해배상금·손해배상(기),2016다214483,2016.07.29,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183056&type=HTML&mobileYn=
193298,잔여지가치하락손실보상금청구,2015구합67885,2016.07.29,서울행정법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=193298&type=HTML&mobileYn=
186053,권리행사방해,2014고단8942,2016.07.28,서울중앙지방법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=186053&type=HTML&mobileYn=
184030,업무방해,2015도17290,2016.07.27,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=184030&type=HTML&mobileYn=
183061,해상여객운송사업면허신청불허처분취소,2013두17923,2016.07.27,대법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183061&type=HTML&mobileYn=
183074,손해배상(의),2013다96165,2016.07.27,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183074&type=HTML&mobileYn=
183062,부당이득금징수처분취소,2016두36079,2016.07.27,대법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183062&type=HTML&mobileYn=
187839,등록취소(상),2016후717,2016.07.27,대법원,특허,/DRF/lawService.do?OC=wanja1996&target=prec&ID=187839&type=HTML&mobileYn=
183059,과징금부과처분취소등,2015두46390,2016.07.27,대법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183059&type=HTML&mobileYn=
183060,국가유공자(보훈보상대상자)비해당처분취소,2015두45953,2016.07.27,대법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183060&type=HTML&mobileYn=
183065,증여세부과처분취소,2016두36116,2016.07.27,대법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183065&type=HTML&mobileYn=
187838,국가유공자요건비해당결정취소[국가유공자 인정 요건에 관한 사건],2015두46994,2016.07.27,대법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=187838&type=HTML&mobileYn=
187836,손해배상,2016다203735,2016.07.27,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=187836&type=HTML&mobileYn=
184031,손해배상(기)·손해배상(기),2014다205829,2016.07.27,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=184031&type=HTML&mobileYn=
183073,배당이의,2015다230020,2016.07.27,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183073&type=HTML&mobileYn=
183101,중국전담여행사지정취소처분취소청구,2016구합58710,2016.07.25,서울행정법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183101&type=HTML&mobileYn=
197778,공무상요양불승인처분취소,2014구단57198,2016.07.22,서울행정법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=197778&type=HTML&mobileYn=
184033,주주총회결의무효확인등,2015다66397,2016.07.22,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=184033&type=HTML&mobileYn=
184036,반려처분취소,2014두42179,2016.07.22,대법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=184036&type=HTML&mobileYn=
206369,채무부존재확인·규정손해금·규정손해금,2015나2042665,2016.07.22,서울고등법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=206369&type=HTML&mobileYn=
183057,직무이행명령에대한이의,2012추121,2016.07.22,대법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183057&type=HTML&mobileYn=
205450,손해배상등,2015나25435,2016.07.22,서울고등법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=205450&type=HTML&mobileYn=
229035,보험금등,2015가단24378,2016.07.22,울산지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=229035&type=HTML&mobileYn=
208469,양수금,2015나2059212,2016.07.22,서울고등법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=208469&type=HTML&mobileYn=
184034,부당해고구제재심판정취소,2013두24396,2016.07.22,대법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=184034&type=HTML&mobileYn=
184037,약국개설등록불가통보처분취소,2014두44311,2016.07.22,대법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=184037&type=HTML&mobileYn=
193299,약정금,2015나27912,2016.07.22,서울고등법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=193299&type=HTML&mobileYn=
183072,하자보수금등,2013다95070,2016.07.22,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183072&type=HTML&mobileYn=
184035,개인택시운송사업면허취소처분취소,2014두36297,2016.07.22,대법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=184035&type=HTML&mobileYn=
183071,사해행위취소,2016다207928,2016.07.22,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183071&type=HTML&mobileYn=
205550,모욕,2015고정740,2016.07.22,대전지방법원천안지원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=205550&type=HTML&mobileYn=
184038,난민불인정결정취소,2015두59129,2016.07.22,대법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=184038&type=HTML&mobileYn=
184032,등록무효(상),2015후178,2016.07.22,대법원,특허,/DRF/lawService.do?OC=wanja1996&target=prec&ID=184032&type=HTML&mobileYn=
183066,영유아보육법위반·업무상횡령,2014도7160,2016.07.22,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183066&type=HTML&mobileYn=
224377,점용료부과처분취소,2015구합71136,2016.07.22,서울행정법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=224377&type=HTML&mobileYn=
183067,특정경제범죄가중처벌등에관한법률위반(사기)·여신전문금융업법위반·전자금융거래법위반,2016도5399,2016.07.22,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183067&type=HTML&mobileYn=
203725,수용재결취소등,2015누7509,2016.07.21,광주고등법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=203725&type=HTML&mobileYn=
204490,부당이득금·약정금,2015나44578,2016.07.21,수원지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=204490&type=HTML&mobileYn=
209218,의료법위반[치과의사의 안면 보톡스 시술에 관한 사건],2013도850,2016.07.21,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=209218&type=HTML&mobileYn=
205551,여객자동차운송사업계획변경인가처분취소,2015구합2076,2016.07.21,전주지방법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=205551&type=HTML&mobileYn=
205552,손해배상(의),2015나100421,2016.07.21,광주고등법원전주재판부,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=205552&type=HTML&mobileYn=
208903,법인세부과처분등취소청구,2015누57811,2016.07.21,서울고등법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=208903&type=HTML&mobileYn=
183477,손해배상(기),2015가단5324874,2016.07.21,서울중앙지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183477&type=HTML&mobileYn=
205451,시정명령및과징금납부명령취소,2015누55488,2016.07.21,서울고등법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=205451&type=HTML&mobileYn=
185996,일반교통방해,2015노527,2016.07.21,춘천지방법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=185996&type=HTML&mobileYn=
197780,성폭력범죄의처벌등에관한특례법위반(13세미만미성년자강제추행),2015고합331,2016.07.21,서울서부지방법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=197780&type=HTML&mobileYn=
224375,구상금,2015가단303124,2016.07.21,대구지방법원포항지원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=224375&type=HTML&mobileYn=
183320,이주대책대상자제외처분취소,2015구합1509,2016.07.21,전주지방법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183320&type=HTML&mobileYn=
197779,이자제한법위반·명예훼손,2015노558,2016.07.21,제주지방법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=197779&type=HTML&mobileYn=
218161,유족급여및장의비부지급처분취소,2015구합61313,2016.07.21,서울행정법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=218161&type=HTML&mobileYn=
188193,배당소득세등부과처분취소,2015누65607,2016.07.20,서울고등법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=188193&type=HTML&mobileYn=
183092,손해배상,2015가합659,2016.07.20,부산지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183092&type=HTML&mobileYn=
183091,전학처분무효확인,2015가합6947,2016.07.20,부산지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183091&type=HTML&mobileYn=
213557,추심금,2016나14804,2016.07.20,서울중앙지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=213557&type=HTML&mobileYn=
183779,미성년자입양허가,2016느단50087,2016.07.20,서울가정법원,가사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183779&type=HTML&mobileYn=
194842,경정청구각하처분취소의소,2016구합7137,2016.07.19,의정부지방법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=194842&type=HTML&mobileYn=
183096,특수공무집행방해치상,2016고합105,2016.07.18,서울서부지방법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183096&type=HTML&mobileYn=
183102,국립묘지안장비대상처분취소,2016구합51269,2016.07.15,서울행정법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183102&type=HTML&mobileYn=
197858,총포·도검·화약류등단속법위반·총포·도검·화약류등의안전관리에관한법률위반,2015고단2960,2016.07.15,창원지방법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=197858&type=HTML&mobileYn=
202103,약정금,2016나945,2016.07.15,서울동부지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=202103&type=HTML&mobileYn=
236445,특정경제범죄가중처벌등에관한법률위반(사기)·의료법위반,2015고합81,2016.07.15,대구지방법원경주지원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=236445&type=HTML&mobileYn=
224373,상장폐지결정무효확인,2016나2002473,2016.07.15,서울고등법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=224373&type=HTML&mobileYn=
197859,총포·도검·화약류등단속법위반,2016고정42,2016.07.15,창원지방법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=197859&type=HTML&mobileYn=
197860,총포·도검·화약류등단속법위반·업무상실화,2015고정715,2016.07.15,창원지방법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=197860&type=HTML&mobileYn=
224371,손해배상(기),2015나2020436,2016.07.15,서울고등법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=224371&type=HTML&mobileYn=
183017,종합소득세경정거부처분취소,2014두45246,2016.07.14,대법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183017&type=HTML&mobileYn=
183436,주식매매대금,2014다213684,2016.07.14,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183436&type=HTML&mobileYn=
183021,관세법위반,2013도8382,2016.07.14,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183021&type=HTML&mobileYn=
183028,물품대금등,2013다69286,2016.07.14,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183028&type=HTML&mobileYn=
183016,증여세부과처분취소,2014두43516,2016.07.14,대법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183016&type=HTML&mobileYn=
