판례일련번호,사건명,사건번호,선고일자,법원명,사건종류명,판례상세링크
202744,부당이득금,92다9692,1992.10.09,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202744&type=HTML&mobileYn=
189776,도로교통법위반,92도1330,1992.10.09,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=189776&type=HTML&mobileYn=
122774,운송사업면허일부취소처분취소,92누213,1992.10.09,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=122774&type=HTML&mobileYn=
202743,방위세부과처분취소,92누4642,1992.10.09,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202743&type=HTML&mobileYn=
202734,소유권이전등기,92다19217,1992.10.09,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202734&type=HTML&mobileYn=
202733,소유권이전등기,92다13790,1992.10.09,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202733&type=HTML&mobileYn=
189772,식품위생법위반,92도361,1992.10.09,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=189772&type=HTML&mobileYn=
202740,부당정직무효확인등,91다14406,1992.10.09,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202740&type=HTML&mobileYn=
122768,거절사정,92후1103,1992.10.09,대법원,특허,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=122768&type=HTML&mobileYn=
202730,토지보상금·소유권이전등기,92다27799,1992.10.09,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202730&type=HTML&mobileYn=
189760,인지,92므266,1992.10.09,대법원,가사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=189760&type=HTML&mobileYn=
202745,소유권이전등기,92다25656,1992.10.09,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202745&type=HTML&mobileYn=
202739,유족보상및장의비부지급처분취소,92누11107,1992.10.09,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202739&type=HTML&mobileYn=
202732,양수금,92다28075,1992.10.09,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202732&type=HTML&mobileYn=
189779,주택건설촉진법위반,92도1536,1992.10.09,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=189779&type=HTML&mobileYn=
202737,동산인도,92다23087,1992.10.09,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202737&type=HTML&mobileYn=
202735,건물철거등,92다22435,1992.10.09,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202735&type=HTML&mobileYn=
122743,손실보상청구권확인,92다25533,1992.10.09,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=122743&type=HTML&mobileYn=
122785,법인세특별부과처분취소,92누4598,1992.10.09,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=122785&type=HTML&mobileYn=
202748,건물명도,92다27263,1992.10.09,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202748&type=HTML&mobileYn=
202731,소유권이전등기,92다12131,1992.10.09,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202731&type=HTML&mobileYn=
202742,농지매매증명발급신청거부처분취소,92누11749,1992.10.09,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202742&type=HTML&mobileYn=
227415,유증으로인한금원지급,91가합17999,1992.10.09,인천지방법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=227415&type=HTML&mobileYn=
202747,소유권보존등기말소등,92다11046,1992.10.09,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202747&type=HTML&mobileYn=
227315,직무유기등,92노300,1992.10.07,부산고등법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=227315&type=HTML&mobileYn=
227521,의료비등,92나2989,1992.10.07,대구지방법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=227521&type=HTML&mobileYn=
134123,임금협정무효확인,91가합5225,1992.10.07,청주지방법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=134123&type=HTML&mobileYn=
119505,취득세부과처분취소,92구894,1992.10.07,대구고등법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=119505&type=HTML&mobileYn=
119448,구상금,92나7436,1992.10.07,부산고등법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=119448&type=HTML&mobileYn=
119507,토지초과이득세부과처분취소,92구10328,1992.10.06,서울고등법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=119507&type=HTML&mobileYn=
164717,가처분이의,92카980,1992.10.06,대전지방법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=164717&type=HTML&mobileYn=
119469,가처분취소,92나3621,1992.10.01,광주지방법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=119469&type=HTML&mobileYn=
119454,보험금,91나56990,1992.09.29,서울고등법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=119454&type=HTML&mobileYn=
202750,법관기피신청,92두25,1992.09.28,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202750&type=HTML&mobileYn=
202755,해고무효확인등,92다18542,1992.09.25,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202755&type=HTML&mobileYn=
189730,"보건범죄단속에관한특별조치법위반, 의료법위반",92도1671,1992.09.25,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=189730&type=HTML&mobileYn=
189729,"폭력행위등처벌에관한법률위반, 집회및시위에관한법률위반",92도1520,1992.09.25,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=189729&type=HTML&mobileYn=
227411,부동산소유권이전등기말소,90가합9001,1992.09.25,창원지방법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=227411&type=HTML&mobileYn=
189728,지방의회의원선거법위반,92도1085,1992.09.25,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=189728&type=HTML&mobileYn=
202757,구상금,92다20477,1992.09.25,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202757&type=HTML&mobileYn=
189727,저작권법위반,92도569,1992.09.25,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=189727&type=HTML&mobileYn=
202764,구상금,92다25595,1992.09.25,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202764&type=HTML&mobileYn=
202756,손해배상(기)(독립당사자참가),92다2691,1992.09.25,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202756&type=HTML&mobileYn=
202763,상속세등부과처분취소,92누3922,1992.09.25,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202763&type=HTML&mobileYn=
202761,토지인도,92다24677,1992.09.25,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202761&type=HTML&mobileYn=
202751,손해배상(기),92다8453,1992.09.25,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202751&type=HTML&mobileYn=
202753,토지소유권이전등기말소등기,92다18085,1992.09.25,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202753&type=HTML&mobileYn=
202754,손해배상(자),91다45929,1992.09.25,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202754&type=HTML&mobileYn=
119430,채무부존재확인,92나2176,1992.09.25,춘천지방법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=119430&type=HTML&mobileYn=
202769,상표등록무효,92후353,1992.09.25,대법원,특허,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202769&type=HTML&mobileYn=
202767,상속세등부과처분취소,92누4413,1992.09.25,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202767&type=HTML&mobileYn=
202752,구상금,91다37553,1992.09.25,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202752&type=HTML&mobileYn=
202758,토지소유권이전등기,92다21258,1992.09.25,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202758&type=HTML&mobileYn=
122691,거절사정,92후1035,1992.09.25,대법원,특허,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=122691&type=HTML&mobileYn=
202766,도시계획결정처분무효확인등,92누5096,1992.09.25,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202766&type=HTML&mobileYn=
202760,증여세등부과처분취소,92누794,1992.09.25,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202760&type=HTML&mobileYn=
189716,거절사정,92후742,1992.09.25,대법원,특허,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=189716&type=HTML&mobileYn=
202759,소유권이전등기,92다24325,1992.09.25,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202759&type=HTML&mobileYn=
202768,토지수용재결처분취소,92누7962,1992.09.25,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202768&type=HTML&mobileYn=
202762,토석채취허가신청반려처분취소,91누13083,1992.09.25,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202762&type=HTML&mobileYn=
202765,토지수용재결처분취소등,91누13250,1992.09.25,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202765&type=HTML&mobileYn=
119462,임금등,90가합90460,1992.09.24,서울지방법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=119462&type=HTML&mobileYn=
202800,보증채무금,92다17334,1992.09.22,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202800&type=HTML&mobileYn=
202778,토지수용재결처분취소,91누6733,1992.09.22,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202778&type=HTML&mobileYn=
122702,자동차운송사업면허일부취소처분취소,92누3793,1992.09.22,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=122702&type=HTML&mobileYn=
202782,이사취임승인거부처분취소,92누5461,1992.09.22,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202782&type=HTML&mobileYn=
202802,손해배상(지),91다39092,1992.09.22,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202802&type=HTML&mobileYn=
122712,법인세등부과처분취소,91누13571,1992.09.22,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=122712&type=HTML&mobileYn=
189720,무고,92도1404,1992.09.22,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=189720&type=HTML&mobileYn=
202790,가등기말소,91다5365,1992.09.22,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202790&type=HTML&mobileYn=
122666,구상금,92다20729,1992.09.22,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=122666&type=HTML&mobileYn=
202805,채무부존재확인,92다28303,1992.09.22,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202805&type=HTML&mobileYn=
202787,투전기업소갱신허가불허처분취소,92누7689,1992.09.22,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202787&type=HTML&mobileYn=
122713,취득세부과처분취소,92누930,1992.09.22,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=122713&type=HTML&mobileYn=
202789,건물철거·소유권이전등기,92다22602,1992.09.22,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202789&type=HTML&mobileYn=
202795,소유권이전등기,91다25703,1992.09.22,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202795&type=HTML&mobileYn=
189723,도로교통법위반,92도1777,1992.09.22,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=189723&type=HTML&mobileYn=
202786,토지수용재결처분취소,91누8388,1992.09.22,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202786&type=HTML&mobileYn=
122714,부가가치세부과처분취소,92누2431,1992.09.22,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=122714&type=HTML&mobileYn=
202771,손해배상(자),92다29382,1992.09.22,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202771&type=HTML&mobileYn=
202770,증여세등부과처분취소,91누4355,1992.09.22,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202770&type=HTML&mobileYn=
202773,시설녹지점용료부과처분취소,92누2202,1992.09.22,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202773&type=HTML&mobileYn=
202772,소유권보존등기말소등,91다42852,1992.09.22,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202772&type=HTML&mobileYn=
202801,손해배상(기),92다25939,1992.09.22,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202801&type=HTML&mobileYn=
189719,부정수표단속법위반,92도1207,1992.09.22,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=189719&type=HTML&mobileYn=
189725,"집회및시위에관한법률위반, 업무방해",92도1855,1992.09.22,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=189725&type=HTML&mobileYn=
202804,진료비,92다19897,1992.09.22,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202804&type=HTML&mobileYn=
122699,자동차운송사업면허거부처분취소,92누1322,1992.09.22,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=122699&type=HTML&mobileYn=
202798,해고무효확인등,91다36123,1992.09.22,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202798&type=HTML&mobileYn=
202785,소유권이전등기,92다16126,1992.09.22,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202785&type=HTML&mobileYn=
122711,법인세등부과처분취소,91누13205,1992.09.22,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=122711&type=HTML&mobileYn=
189726,"절도,도로교통법위반",92도1949,1992.09.22,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=189726&type=HTML&mobileYn=
122696,도시계획시설결정취소,91누11292,1992.09.22,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=122696&type=HTML&mobileYn=
202776,가건물철거등,92다21968,1992.09.22,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202776&type=HTML&mobileYn=
202780,소유권이전등기,92다15048,1992.09.22,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202780&type=HTML&mobileYn=
202777,해고무효확인등,92다13400,1992.09.22,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202777&type=HTML&mobileYn=
202792,토지형질변경불허가처분취소,92누7856,1992.09.22,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202792&type=HTML&mobileYn=
202779,건물명도,92다22190,1992.09.22,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202779&type=HTML&mobileYn=
122701,토지수용재결이의결정처분취소,92누3229,1992.09.22,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=122701&type=HTML&mobileYn=
202781,자동차운전면허취소처분취소,91누8289,1992.09.22,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202781&type=HTML&mobileYn=
202788,취득세부과처분취소,92누7351,1992.09.22,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202788&type=HTML&mobileYn=
202797,손해배상(기),92다25335,1992.09.22,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202797&type=HTML&mobileYn=
202783,부당이득금,92다22343,1992.09.22,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202783&type=HTML&mobileYn=
209138,국가보안법위반,91도3317,1992.09.22,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=209138&type=HTML&mobileYn=
202791,주유소허가신청반려처분취소,91누8876,1992.09.22,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202791&type=HTML&mobileYn=
202799,국유도로의공용폐지처분무효확인등,91누13212,1992.09.22,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202799&type=HTML&mobileYn=
202796,구상금,92다16744,1992.09.22,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202796&type=HTML&mobileYn=
202784,해고무효확인,91다4317,1992.09.22,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202784&type=HTML&mobileYn=
202793,손해배상(자),92다30139,1992.09.22,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202793&type=HTML&mobileYn=
189724,체육시설의설치·이용에관한법률위반,92도1839,1992.09.22,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=189724&type=HTML&mobileYn=
189715,혼인취소,92므37,1992.09.22,대법원,가사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=189715&type=HTML&mobileYn=
189718,보호감호[특정범죄가중처벌등에관한법률위반(절도)],92감도13,1992.09.22,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=189718&type=HTML&mobileYn=
189722,상습사기,92도1751,1992.09.22,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=189722&type=HTML&mobileYn=
119491,개발부담금부과처분취소,91구25514,1992.09.22,서울고등법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=119491&type=HTML&mobileYn=
202774,전부금,92다21203,1992.09.22,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202774&type=HTML&mobileYn=
202806,퇴직금,91다40931,1992.09.22,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202806&type=HTML&mobileYn=
202775,소유권이전등기,91다44001,1992.09.22,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202775&type=HTML&mobileYn=
202794,매매대금등,92다24769,1992.09.22,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202794&type=HTML&mobileYn=
209235,건축법위반,92도1647,1992.09.22,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=209235&type=HTML&mobileYn=
202803,지방의회의원선거무효,92우18,1992.09.22,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202803&type=HTML&mobileYn=
124683,변상금부과처분취소,92누367,1992.09.22,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=124683&type=HTML&mobileYn=
151986,종합토지세부과처분취소,91구3611,1992.09.18,부산고등법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=151986&type=HTML&mobileYn=
235903,압수물가환부불허처분에대한준항고기각결정에대한재항고,92모22,1992.09.18,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=235903&type=HTML&mobileYn=
227305,보증채무금,91나13694,1992.09.18,부산고등법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=227305&type=HTML&mobileYn=
119493,부당해고구제재심판정취소,91구19434,1992.09.17,서울고등법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=119493&type=HTML&mobileYn=
228235,과태료부과에대한이의,91라28,1992.09.16,광주지방법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=228235&type=HTML&mobileYn=
202807,판결경정,92그20,1992.09.15,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202807&type=HTML&mobileYn=
202830,징계처분취소등,91누7606,1992.09.14,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202830&type=HTML&mobileYn=
202814,손실보상금,91누11254,1992.09.14,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202814&type=HTML&mobileYn=
202833,퇴직금,92다18238,1992.09.14,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202833&type=HTML&mobileYn=
202823,소유권이전등기,92다22381,1992.09.14,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202823&type=HTML&mobileYn=
202809,손해배상(기),92다19347,1992.09.14,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202809&type=HTML&mobileYn=
202820,청구이의,92다6013,1992.09.14,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202820&type=HTML&mobileYn=
202812,손해배상(자),92다3243,1992.09.14,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202812&type=HTML&mobileYn=
189703,사기,91도2994,1992.09.14,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=189703&type=HTML&mobileYn=
122629,변상금부과처분취소,92재누14,1992.09.14,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=122629&type=HTML&mobileYn=
122617,거절사정,92후513,1992.09.14,대법원,특허,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=122617&type=HTML&mobileYn=
202831,증여세등부과처분취소,92누2363,1992.09.14,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202831&type=HTML&mobileYn=
202825,손해배상(기),92다23049,1992.09.14,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202825&type=HTML&mobileYn=
202837,손해배상(기),92다18436,1992.09.14,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202837&type=HTML&mobileYn=
202818,소유권이전등기,92다4192,1992.09.14,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202818&type=HTML&mobileYn=
202810,행정부작위위법확인,91누8807,1992.09.14,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202810&type=HTML&mobileYn=
189705,폭력행위등처벌에관한법률위반,92도1506,1992.09.14,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=189705&type=HTML&mobileYn=
202829,소유권이전등기말소,92다28020,1992.09.14,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202829&type=HTML&mobileYn=
202815,양도소득세등부과처분취소,92누8439,1992.09.14,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202815&type=HTML&mobileYn=
122615,상표등록무효,91후1250,1992.09.14,대법원,특허,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=122615&type=HTML&mobileYn=
202838,부가가치세부과처분무효확인,92누4000,1992.09.14,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202838&type=HTML&mobileYn=
202824,소유권이전등기,92다9463,1992.09.14,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202824&type=HTML&mobileYn=
202832,소유권이전등기말소,91다46830,1992.09.14,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202832&type=HTML&mobileYn=
202813,토지소유권이전등기말소,92다20064,1992.09.14,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202813&type=HTML&mobileYn=
189713,사문서위조·위조사문서행사·공정증서원본불실기재·불실기재공정증서원본행사,92도1564,1992.09.14,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=189713&type=HTML&mobileYn=
202811,양도소득세등부과처분취소,92누8194,1992.09.14,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202811&type=HTML&mobileYn=
202827,소유권이전등기말소,91다33087,1992.09.14,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202827&type=HTML&mobileYn=
122616,거절사정,92후346,1992.09.14,대법원,특허,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=122616&type=HTML&mobileYn=
189701,특정범죄가중처벌등에관한법률위반(조세)·국토이용관리법위반,91도2439,1992.09.14,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=189701&type=HTML&mobileYn=
202816,손해배상(기),92다3465,1992.09.14,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202816&type=HTML&mobileYn=
202808,토지명도등,92다1162,1992.09.14,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202808&type=HTML&mobileYn=
202826,종합소득세등부과처분취소,92누1353,1992.09.14,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202826&type=HTML&mobileYn=
202828,퇴직금,92다17754,1992.09.14,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202828&type=HTML&mobileYn=
202821,소유권보전등기말소,92다21777,1992.09.14,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202821&type=HTML&mobileYn=
202839,토지수용재결처분취소,91누8722,1992.09.14,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202839&type=HTML&mobileYn=
202819,토지소유권이전등기말소등기,92다21319,1992.09.14,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202819&type=HTML&mobileYn=
202822,소유권이전등기,92다7023,1992.09.14,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202822&type=HTML&mobileYn=
202836,퇴직금,91다46922,1992.09.14,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202836&type=HTML&mobileYn=
189711,특정범죄가중처벌등에관한법률위반(절도),92도1532,1992.09.14,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=189711&type=HTML&mobileYn=
202835,건축불허가처분취소,91누8319,1992.09.14,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202835&type=HTML&mobileYn=
202834,부가가치세부과처분취소,92누3946,1992.09.14,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202834&type=HTML&mobileYn=
209158,항명,92도1534,1992.09.14,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=209158&type=HTML&mobileYn=
202817,해임처분무효확인등·직위해제처분무효확인,92다21104,1992.09.14,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202817&type=HTML&mobileYn=
227497,절도등,92고단1670,1992.09.09,광주지방법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=227497&type=HTML&mobileYn=
119466,소유권이전등기,92가단28323,1992.09.09,부산지방법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=119466&type=HTML&mobileYn=
202843,손해배상(자),92다21487,1992.09.08,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202843&type=HTML&mobileYn=
202842,도로점용료부과처분취소,91누8173,1992.09.08,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202842&type=HTML&mobileYn=
163972,도로점용료부과처분취소,91누12622,1992.09.08,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=163972&type=HTML&mobileYn=
202847,국회의원선거무효,92수82,1992.09.08,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202847&type=HTML&mobileYn=
122630,법인세등부과처분취소,91누13670,1992.09.08,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=122630&type=HTML&mobileYn=
202855,건축불허가처분취소,92누8026,1992.09.08,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=202855&type=HTML&mobileYn=
